[0000537218ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000537242ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000537276ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000537310ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000537324ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b2
[0000537410ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000537434ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000537466ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000537484ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000537518ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000537536ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000537550ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000537586ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000537626ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000537642ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b3
[0000537734ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000537752ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000537790ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000537812ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000537844ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000537858ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000537878ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000537918ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000537948ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000537970ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b4
[0000538056ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000538074ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000538112ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000538132ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000538170ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000538192ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000538210ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000538244ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000538282ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000538296ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b5
[0000538374ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000538388ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000538426ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000538442ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000538470ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000538484ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000538504ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000538540ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000538570ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000538588ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b6
[0000538698ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000538716ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000538754ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000538772ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000538802ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000538822ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000538844ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000538880ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000538914ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000538934ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b7
[0000539024ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000539040ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000539072ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000539086ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000539122ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000539136ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000539152ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000539184ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000539216ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000539236ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b8
[0000539334ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000539352ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000539384ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000539402ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000539434ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000539452ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000539474ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000539514ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000539544ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000539570ns] mycpu : pc = 1c009004,  reg = 16, val = 000006b9
[0000539660ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000539678ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000539708ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000539728ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000539764ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000539784ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000539804ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000539834ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000539882ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000539898ns] mycpu : pc = 1c009004,  reg = 16, val = 000006ba
[0000539994ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000540012ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000540046ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000540062ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000540092ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000540108ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000540126ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000540160ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000540198ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000540216ns] mycpu : pc = 1c009004,  reg = 16, val = 000006bb
[0000540304ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000540318ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000540346ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000540364ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000540420ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000540438ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000540456ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000540484ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000540514ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000540532ns] mycpu : pc = 1c009004,  reg = 16, val = 000006bc
[0000540618ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000540634ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000540672ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000540690ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000540722ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000540742ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000540762ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000540796ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000540836ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000540858ns] mycpu : pc = 1c009004,  reg = 16, val = 000006bd
[0000540944ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000540958ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000541000ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000541014ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000541050ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000541068ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000541084ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000541118ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000541156ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000541174ns] mycpu : pc = 1c009004,  reg = 16, val = 000006be
[0000541276ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000541298ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000541336ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000541358ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000541394ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000541408ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000541428ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000541460ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000541506ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000541524ns] mycpu : pc = 1c009004,  reg = 16, val = 000006bf
[0000541596ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000541612ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000541644ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000541658ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000541690ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000541716ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000541732ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000541768ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000541798ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000541818ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c0
[0000541910ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000541924ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000541966ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000541982ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000542012ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000542026ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000542044ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000542076ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000542106ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000542130ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c1
[0000542256ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000542274ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000542312ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000542332ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000542360ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000542384ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000542406ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000542442ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000542484ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000542498ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c2
[0000542570ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000542586ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000542620ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000542642ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000542680ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000542696ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000542712ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000542740ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000542772ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000542792ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c3
[0000542880ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000542902ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000542940ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000542954ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000542988ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000543002ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000543016ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000543050ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000543084ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000543110ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c4
[0000543202ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000543218ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000543250ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000543270ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000543304ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000543320ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000543334ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000543370ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000543412ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000543432ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c5
[0000543520ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000543536ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000543578ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000543592ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000543632ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000543646ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000543664ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000543706ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000543734ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000543756ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c6
[0000543848ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000543864ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000543902ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000543916ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000543958ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000543974ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000543988ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000544028ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000544062ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000544080ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c7
[0000544174ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000544192ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000544222ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000544240ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000544280ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000544298ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000544312ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000544348ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000544384ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000544410ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c8
[0000544498ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000544516ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000544556ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000544576ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000544606ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000544620ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000544640ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000544676ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000544714ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000544732ns] mycpu : pc = 1c009004,  reg = 16, val = 000006c9
[0000544818ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000544836ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000544872ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000544890ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000544922ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000544936ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000544954ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000544984ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000545018ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000545036ns] mycpu : pc = 1c009004,  reg = 16, val = 000006ca
[0000545130ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000545144ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000545178ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000545196ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000545228ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000545254ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000545268ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000545304ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000545340ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000545358ns] mycpu : pc = 1c009004,  reg = 16, val = 000006cb
[0000545466ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000545480ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000545518ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000545532ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000545570ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000545590ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000545610ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000545656ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000545702ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000545718ns] mycpu : pc = 1c009004,  reg = 16, val = 000006cc
[0000545790ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000545816ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000545854ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000545874ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000545908ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000545922ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000545938ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000545978ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000546014ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000546032ns] mycpu : pc = 1c009004,  reg = 16, val = 000006cd
[0000546112ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000546128ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000546168ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000546182ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000546216ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000546230ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000546246ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000546276ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000546314ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000546332ns] mycpu : pc = 1c009004,  reg = 16, val = 000006ce
[0000546430ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000546446ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000546476ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000546490ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000546518ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000546534ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000546552ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000546588ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000546620ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000546636ns] mycpu : pc = 1c009004,  reg = 16, val = 000006cf
[0000546758ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000546776ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000546806ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000546824ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000546852ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000546866ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000546882ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000546910ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000546950ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000546964ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d0
[0000547074ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000547090ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000547124ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000547142ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000547180ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000547194ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000547210ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000547248ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000547280ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000547298ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d1
[0000547392ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000547408ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000547442ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000547460ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000547492ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000547510ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000547528ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000547562ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000547604ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000547618ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d2
[0000547716ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000547738ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000547776ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000547794ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000547830ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000547844ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000547870ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000547906ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000547938ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000547952ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d3
[0000548042ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000548058ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000548088ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000548106ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000548146ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000548164ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000548184ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000548236ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000548276ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000548294ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d4
[0000548366ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000548380ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000548424ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000548444ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000548476ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000548494ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000548508ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000548542ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000548572ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000548586ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d5
[0000548686ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000548702ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000548736ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000548754ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000548794ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000548808ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000548822ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000548854ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000548886ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000548904ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d6
[0000548992ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000549012ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000549042ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000549058ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000549094ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000549110ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
[0000549126ns] mycpu : pc = 1c008018,  reg = 13, val = 00000008
[0000549158ns] mycpu : pc = 1c00801c,  reg = 00, val = 00000000
[0000549194ns] mycpu : pc = 1c009000,  reg = 13, val = 0000000a
[0000549216ns] mycpu : pc = 1c009004,  reg = 16, val = 000006d7
[0000549328ns] mycpu : pc = 1c008000,  reg = 13, val = 00000001
[0000549344ns] mycpu : pc = 1c008004,  reg = 13, val = 00000000
[0000549380ns] mycpu : pc = 1c008008,  reg = 13, val = 1c009000
[0000549396ns] mycpu : pc = 1c00800c,  reg = 13, val = 1c00900c
[0000549426ns] mycpu : pc = 1c008010,  reg = 13, val = 00000004
[0000549440ns] mycpu : pc = 1c008014,  reg = 14, val = 00000004
